_id,MisparMitham,Yeshuv,SemelYeshuv,ShemMitcham,YachadKayam,YachadTosafti,YachadMutza,TaarichHachraza,MisparTochnit,KishurLatar,SachHeterim,KishurLaMapa,Maslul,ShnatMatanTokef,Bebitzua,Status,source_name,source_url,source_type,source_role,original_resource_id,source_last_modified,source_refresh_status,source_refresh_error,pipeline_last_run
676,8000288,רמת גן                                                                                                                                                                                                                                                         ,8600,נגבה 52-52א-56-56א                                                                                                                                                                                                                                             ,72,138,210.0,,506-1041003                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5005196506/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000288                                                                                                                                                          ,,,לא                                                                                                                                                                                                                                                             ,    תכנון סטטוטורי                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
677,8000298,רמת גן                                                                                                                                                                                                                                                         ,8600,"הרצל 12,14 - קריניצי 37 - האשל 26,28                                                                                                                                                                                                                           ",33,159,192.0,,506-0792945                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5001031245/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000298                                                                                                                                                          ,,,לא                                                                                                                                                                                                                                                             ,    תכנון סטטוטורי                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
678,8000472,חדרה                                                                                                                                                                                                                                                           ,6500,יוספטל                                                                                                                                                                                                                                                         ,494,2552,2470.0,,,,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000472                                                                                                                                                          ,טרם הוכרז                                                                                                                                                                                                                                                      ,,לא                                                                                                                                                                                                                                                             ,      תכנון ראשוני                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
679,8000478,בת ים                                                                                                                                                                                                                                                          ,6200,הרב מימון                                                                                                                                                                                                                                                      ,128,320,448.0,,502-1070549                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5005213670/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000478                                                                                                                                                          ,,2025                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
680,8000707,מבשרת ציון                                                                                                                                                                                                                                                     ,1015,כלנית - השלום                                                                                                                                                                                                                                                  ,135,422,563.0,22/10/2025,152-1552686                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/1005514206/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000707                                                                                                                                                          ,רשויות                                                                                                                                                                                                                                                         ,,לא                                                                                                                                                                                                                                                             ,      תכנון ראשוני                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
681,8000715,רמת גן                                                                                                                                                                                                                                                         ,8600,שלם                                                                                                                                                                                                                                                            ,86,221,263.0,31/12/2025,506-0740126                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/5000997611/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000715                                                                                                                                                          ,מיסוי                                                                                                                                                                                                                                                          ,2026                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
682,8000716,גדרה                                                                                                                                                                                                                                                           ,2550,ויצמן                                                                                                                                                                                                                                                          ,45,201,246.0,,460-0951426                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/4005125282/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000716                                                                                                                                                          ,,2025                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
683,8000729,אשקלון                                                                                                                                                                                                                                                         ,7100,רמת אשכול המתחדשת                                                                                                                                                                                                                                              ,240,1346,1586.0,,תמל/2057                                                                                                                                                                                                                                                       ,https://mavat.iplan.gov.il/SV4/1/99005345510/310                                                                                                                                                                                                               ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000729                                                                                                                                                          ,,,לא                                                                                                                                                                                                                                                             ,    תכנון סטטוטורי                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
684,8000742,טבריה                                                                                                                                                                                                                                                          ,6700,עוזיאל ויצמן                                                                                                                                                                                                                                                   ,53,472,525.0,13/01/2025,,,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000742                                                                                                                                                          ,רשויות                                                                                                                                                                                                                                                         ,,לא                                                                                                                                                                                                                                                             ,      תכנון ראשוני                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
685,8000744,טבריה                                                                                                                                                                                                                                                          ,6700,בר כוכבא                                                                                                                                                                                                                                                       ,96,684,780.0,,207-1414788                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/2005429544/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000744                                                                                                                                                          ,,,לא                                                                                                                                                                                                                                                             ,    תכנון סטטוטורי                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
686,8000766,עכו                                                                                                                                                                                                                                                            ,7600,חטיבת גולני דרום (החרמון)                                                                                                                                                                                                                                      ,128,380,508.0,,213-1179787                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/2005280772/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000766                                                                                                                                                          ,טרם הוכרז                                                                                                                                                                                                                                                      ,,לא                                                                                                                                                                                                                                                             ,      תכנון ראשוני                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
687,8000768,עכו                                                                                                                                                                                                                                                            ,7600,התחנה                                                                                                                                                                                                                                                          ,912,2532,4479.0,,213-1185503                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/2005284376/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000768                                                                                                                                                          ,טרם הוכרז                                                                                                                                                                                                                                                      ,,לא                                                                                                                                                                                                                                                             ,      תכנון ראשוני                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
688,8000772,טירת כרמל                                                                                                                                                                                                                                                      ,2100,פינוי בינוי ברחוב גורדון דרום טירת הכרמל                                                                                                                                                                                                                       ,100,529,629.0,,355-1260066                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/3005332604/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000772                                                                                                                                                          ,,,לא                                                                                                                                                                                                                                                             ,    תכנון סטטוטורי                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
689,8000774,טירת כרמל                                                                                                                                                                                                                                                      ,2100,פינוי בינוי ברחוב גורדון צפון טירת הכרמל                                                                                                                                                                                                                       ,32,176,208.0,,355-1260058                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/3005332602/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000774                                                                                                                                                          ,,,לא                                                                                                                                                                                                                                                             ,    תכנון סטטוטורי                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
690,8000776,כפר סבא                                                                                                                                                                                                                                                        ,6900,יוספטל                                                                                                                                                                                                                                                         ,932,3054,4140.0,,תמל/2040                                                                                                                                                                                                                                                       ,https://mavat.iplan.gov.il/SV4/1/99005213246/310                                                                                                                                                                                                               ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000776                                                                                                                                                          ,טרם הוכרז                                                                                                                                                                                                                                                      ,,לא                                                                                                                                                                                                                                                             ,    תכנון סטטוטורי                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
691,8000790,מגדל העמק                                                                                                                                                                                                                                                      ,874,העליה                                                                                                                                                                                                                                                          ,71,184,240.0,11/08/2024,221-1300813                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/2005358838/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000790                                                                                                                                                          ,רשויות                                                                                                                                                                                                                                                         ,,לא                                                                                                                                                                                                                                                             ,      תכנון ראשוני                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
692,8000792,מגדל העמק                                                                                                                                                                                                                                                      ,874,קדש/הראשונים                                                                                                                                                                                                                                                   ,192,288,480.0,11/08/2024,221-1301811                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/2005359504/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000792                                                                                                                                                          ,רשויות                                                                                                                                                                                                                                                         ,,לא                                                                                                                                                                                                                                                             ,      תכנון ראשוני                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
693,8000795,נהריה                                                                                                                                                                                                                                                          ,9100,לב העיר                                                                                                                                                                                                                                                        ,210,1655,2380.0,,210-1008820                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/2005160188/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000795                                                                                                                                                          ,טרם הוכרז                                                                                                                                                                                                                                                      ,,לא                                                                                                                                                                                                                                                             ,    תכנון סטטוטורי                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
694,8000797,חיפה                                                                                                                                                                                                                                                           ,4000,צבר-שקמה - חפ/1086/יב                                                                                                                                                                                                                                          ,96,336,432.0,,304-1268291                                                                                                                                                                                                                                                    ,https://mavat.iplan.gov.il/SV4/1/3005337666/310                                                                                                                                                                                                                ,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000797                                                                                                                                                          ,,2025                                                                                                                                                                                                                                                           ,לא                                                                                                                                                                                                                                                             ,   תכנית מאושרת לפני מימוש                                                                                                                                                                                                                                     ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
695,8000801,נהריה                                                                                                                                                                                                                                                          ,9100,סוסקין-יוסף לוי                                                                                                                                                                                                                                                ,32,120,152.0,,,,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8000801                                                                                                                                                          ,טרם הוכרז                                                                                                                                                                                                                                                      ,,לא                                                                                                                                                                                                                                                             ,      תכנון ראשוני                                                                                                                                                                                                                                             ,data.gov.il — מתחמי התחדשות עירונית,https://data.gov.il/he/datasets/ministry_of_housing/urban_renewal/f65a0daf-f737-49c5-9424-d378d52104f5,government_open_data_resource,urban_renewal_records,f65a0daf-f737-49c5-9424-d378d52104f5,2026-06-27T22:00:11.565428,succeeded,,2026-06-29T08:24:37+00:00
